26.498	1.6667622760000002e-49 
26.559	1.6657009689999999e-49 
26.62	1.6646399999999999e-49 
26.682	1.663660944e-49 
26.743	1.6626006249999999e-49 
26.805	1.661540644e-49 
26.867	1.6605624999999999e-49 
26.929	1.6595031690000001e-49 
26.991	1.658525625e-49 
27.053	1.6575483689999999e-49 
27.115	1.65649e-49 
27.178	1.655513344e-49 
27.241	1.6545369759999998e-49 
27.303	1.653560896e-49 
27.366	1.652585104e-49 
27.429	1.6516096e-49 
27.493	1.650634384e-49 
27.556	1.649740689e-49 
27.62	1.6487660249999999e-49 
27.683	1.647791649e-49 
27.747	1.646898724e-49 
27.811	1.6459249e-49 
27.875	1.6450324810000002e-49 
27.94	1.644059209e-49 
28.004	1.6431672959999998e-49 
28.069	1.642275625e-49 
28.133	1.6413841960000002e-49 
28.198	1.640412004e-49 
28.263	1.6395210809999999e-49 
28.328	1.6386304e-49 
28.394	1.637739961e-49 
28.459	1.636849764e-49 
28.525	1.6359598090000001e-49 
28.591	1.635150969e-49 
28.656	1.6342614759999999e-49 
28.723	1.633372225e-49 
28.789	1.632564025e-49 
28.855	1.6316752360000002e-49 
28.922	1.630786689e-49 
28.988	1.629979129e-49 
29.055	1.6290910440000001e-49 
29.122	1.628283904e-49 
29.189	1.6274769640000001e-49 
29.257	1.6265895609999999e-49 
29.324	1.625783041e-49 
29.392	1.6249767209999998e-49 
29.46	1.6241706009999998e-49 
29.528	1.6233646809999999e-49 
29.596	1.622558961e-49 
29.664	1.621753441e-49 
29.732	1.620948121e-49 
29.801	1.6201430009999998e-49 
29.87	1.619338081e-49 
29.938	1.618533361e-49 
30.007	1.6178092840000001e-49 
30.077	1.6170049440000002e-49 
30.146	1.6162008040000001e-49 
30.216	1.615477249e-49 
30.285	1.614673489e-49 
30.355	1.6139502759999999e-49 
30.425	1.613146896e-49 
30.495	1.6124240250000001e-49 
30.566	1.611621025e-49 
30.636	1.610898496e-49 
30.707	1.6101761290000002e-49 
